Satellite,Timestamp (UTC),Doppler Shift (Hz),Azimuth (deg),Elevation (deg),Distance (km)
STARLINK-1222,2026-06-08T18:09:01Z,25017.291265241973,19.52306827809752,42.607160337759204,778.6432394409105
STARLINK-1222,2026-06-08T18:09:02Z,22639.48358205224,20.246900411829387,42.65602609032022,778.0256516172566
STARLINK-1222,2026-06-08T18:09:03Z,20256.247071242986,20.972899739343344,42.700051037811775,777.4697631074839
STARLINK-1222,2026-06-08T18:09:04Z,17868.137405646434,21.700846538513083,42.739194819169526,776.9757074283
STARLINK-1222,2026-06-08T18:09:05Z,15475.716068522706,22.43051740119006,42.77342132885855,776.5436036241935
STARLINK-1222,2026-06-08T18:09:06Z,13079.549577031097,23.161685669712252,42.802698817017294,776.1735561079512
STARLINK-1222,2026-06-08T18:09:07Z,10680.20892563074,23.8941218176809,42.82699997553386,775.8656545537749
STARLINK-1222,2026-06-08T18:09:08Z,8278.268950210171,24.62759386456044,42.846302013790904,775.6199737899011
STARLINK-1222,2026-06-08T18:09:09Z,5874.307565392291,25.36186783730336,42.860586722861626,775.436573700873
STARLINK-1222,2026-06-08T18:09:10Z,3468.905058949606,26.09670822157573,42.86984052613249,775.3154991606552
STARLINK-1222,2026-06-08T18:09:11Z,1062.6435308301075,26.831878374454785,42.874054517409334,775.2567799802763
STARLINK-1222,2026-06-08T18:09:12Z,-1343.8939241558553,27.567141018964485,42.873224486326144,775.260430868684
STARLINK-1222,2026-06-08T18:09:13Z,-3750.1238688038047,28.30225869073789,42.86735093034348,775.3264514149228
STARLINK-1222,2026-06-08T18:09:14Z,-6155.463311065601,29.036994226351702,42.856439052836215,775.4548260963033
STARLINK-1222,2026-06-08T18:09:15Z,-8559.330222810848,29.771111168911222,42.840498749962954,775.645524280301
STARLINK-1222,2026-06-08T18:09:16Z,-10961.144490166298,30.504374302140747,42.8195445807863,775.898500287886
STARLINK-1222,2026-06-08T18:09:17Z,-13360.328340996328,31.236550021283204,42.793595729340026,776.2136934149455
STARLINK-1222,2026-06-08T18:09:18Z,-15756.30728292784,31.967406853236987,42.76267594809937,776.5910280424404
STARLINK-1222,2026-06-08T18:09:19Z,-18148.51058210025,32.6967158298499,42.72681349478666,777.0304136935991
STARLINK-1222,2026-06-08T18:09:20Z,-20536.372081262623,33.42425095540452,42.68604105191777,777.5317451718521
STARLINK-1222,2026-06-08T18:09:21Z,-22919.330722447507,34.14978957436473,42.64039563963234,778.0949026554316
STARLINK-1222,2026-06-08T18:09:22Z,-25296.83132108644,34.873112803917685,42.58991851210541,778.719751873851
STARLINK-1222,2026-06-08T18:09:23Z,-27668.325059210925,35.59400586894255,42.53465504919269,779.4061442289196
STARLINK-1222,2026-06-08T18:09:24Z,-30033.270225519325,36.312258498125054,42.4746546317553,780.1539170105506
STARLINK-1222,2026-06-08T18:09:25Z,-32391.132688794627,37.027665225079154,42.40997051406495,780.9628935486749
STARLINK-1222,2026-06-08T18:09:26Z,-34741.386532630524,37.74002572304019,42.34065968272384,781.8328834406221
STARLINK-1222,2026-06-08T18:09:27Z,-37083.51456954585,38.44914508741684,42.266782710519266,782.7636827579192
STARLINK-1222,2026-06-08T18:09:28Z,-39417.00891328389,39.15483411964807,42.18840360044392,783.7550743008419
STARLINK-1222,2026-06-08T18:09:29Z,-41741.371446327044,39.85690956293802,42.10558962596526,784.8068278336697
STARLINK-1222,2026-06-08T18:09:30Z,-44056.11426178447,40.55519431371762,42.01841116626304,785.9187003254573
STARLINK-1222,2026-06-08T18:09:31Z,-46360.7601614021,41.24951763309867,41.926941533312565,787.0904362458814
STARLINK-1222,2026-06-08T18:09:32Z,-48654.84304470143,41.93971530909345,41.831256798354914,788.3217678296413
STARLINK-1222,2026-06-08T18:09:33Z,-50937.90835196482,42.6256298184019,41.73143561152574,789.6124153986646
STARLINK-1222,2026-06-08T18:09:34Z,-53209.51339789088,43.30711043946943,41.62755902275203,790.9620876473224
STARLINK-1222,2026-06-08T18:09:35Z,-55469.22767942399,43.98401334218206,41.51971030116711,792.3704819345871
STARLINK-1222,2026-06-08T18:09:36Z,-57716.63321641657,44.65620167230099,41.407974750797784,793.8372846216083
STARLINK-1222,2026-06-08T18:09:37Z,-59951.32487895315,45.32354561727699,41.29243952476762,795.3621714353217
STARLINK-1222,2026-06-08T18:09:38Z,-62172.91054545099,45.98592240816597,41.17319344775953,796.9448077376179
STARLINK-1222,2026-06-08T18:09:39Z,-64381.01138793953,46.64321634628471,41.05032683132936,798.5848489105002
STARLINK-1222,2026-06-08T18:09:40Z,-66575.26203480049,47.295318781482,40.92393129624262,800.2819406786339
STARLINK-1222,2026-06-08T18:09:41Z,-68755.31079710118,47.94212809786311,40.79409959161106,802.0357195121569
STARLINK-1222,2026-06-08T18:09:42Z,-70920.8197139025,48.583549635968794,40.66092542653969,803.8458129056637
STARLINK-1222,2026-06-08T18:09:43Z,-73071.4647225865,49.219495642399316,40.524503295831494,805.7118397872971
STARLINK-1222,2026-06-08T18:09:44Z,-75206.93572501872,49.84988518045834,40.38492831441623,807.6334108667461
STARLINK-1222,2026-06-08T18:09:45Z,-77326.93664264506,50.474644030171326,40.24229605518447,809.6101289984837
STARLINK-1222,2026-06-08T18:09:46Z,-79431.18541604979,51.093704565744815,40.09670239384018,811.6415895149388
STARLINK-1226,2026-06-08T18:09:21Z,94082.79603014146,358.9103851723161,40.005301867152404,812.1003747129292
STARLINK-1226,2026-06-08T18:09:22Z,92059.54055663812,359.50514581577323,40.17658781075291,809.6881327228685
STARLINK-1226,2026-06-08T18:09:23Z,90018.2010889416,0.10639415230530183,40.34545289816385,807.3285646162045
STARLINK-1226,2026-06-08T18:09:24Z,87958.970404903,0.7141065038608218,40.51179363101729,805.0221360162229
STARLINK-1226,2026-06-08T18:09:25Z,85882.0564475757,1.3282528007063572,40.67550567609768,802.7693079475309
STARLINK-1226,2026-06-08T18:09:26Z,83787.6820092348,1.9487964960435316,40.83648403852151,800.5705358833508
STARLINK-1226,2026-06-08T18:09:27Z,81676.0848289947,2.5756943592584416,40.99462320460541,798.426269328038
STARLINK-1226,2026-06-08T18:09:28Z,79547.51766556568,3.2088962775814536,41.14981729209333,796.3369514010525
STARLINK-1226,2026-06-08T18:09:29Z,77402.24841865599,3.848345045315456,41.30196020259565,794.3030184894005
STARLINK-1226,2026-06-08T18:09:30Z,75240.56016740102,4.493976180824411,41.45094578555096,792.3248998400068
STARLINK-1226,2026-06-08T18:09:31Z,73062.75117993105,5.14571775650265,41.59666800903992,790.4030171536135
STARLINK-1226,2026-06-08T18:09:32Z,70869.1349576132,5.803490223906901,41.7390211335094,788.5377842285783
STARLINK-1226,2026-06-08T18:09:33Z,68660.04018912443,6.467206272619381,41.87789989584051,786.7296065517681
STARLINK-1226,2026-06-08T18:09:34Z,66435.81059838881,7.136770729200191,42.01319970361298,784.9788808365735
STARLINK-1226,2026-06-08T18:09:35Z,64196.80499213817,7.812080405603834,42.144816821254246,783.2859947397967
STARLINK-1226,2026-06-08T18:09:36Z,61943.39706247694,8.493024031893889,42.27264857400636,781.6513264136709
STARLINK-1226,2026-06-08T18:09:37Z,59675.97521784372,9.179482192624167,42.396593552336874,780.0752441136879
STARLINK-1226,2026-06-08T18:09:38Z,57394.94255745348,9.871327233069017,42.516551811594276,778.5581059185192
STARLINK-1226,2026-06-08T18:09:39Z,55100.71630555787,10.568423343617475,42.6324250998376,777.1002591371912
STARLINK-1226,2026-06-08T18:09:40Z,52793.7280076855,11.270626429163533,42.74411704914682,775.7020402142988
STARLINK-1226,2026-06-08T18:09:41Z,50474.422882393585,11.977784251429382,42.85153340764216,774.3637741475271
STARLINK-1226,2026-06-08T18:09:42Z,48143.2597149851,12.689736424930368,42.95458224508398,773.0857742551641
STARLINK-1226,2026-06-08T18:09:43Z,45800.71046351375,13.406314519228602,43.053174170445814,771.8683417996514
STARLINK-1226,2026-06-08T18:09:44Z,43447.25976508134,14.12734221163071,43.14722255018226,770.7117655999592
STARLINK-1226,2026-06-08T18:09:45Z,41083.40473745653,14.852635370189232,43.23664371230542,769.6163218046314
STARLINK-1226,2026-06-08T18:09:46Z,38709.654340543,15.582002292339073,43.32135716276584,768.5822734876623
STARLINK-1226,2026-06-08T18:09:47Z,36326.52903533742,16.31524387414542,43.40128578602989,767.6098704021742
STARLINK-1226,2026-06-08T18:09:48Z,33934.560265078755,17.052153855719485,43.47635604624825,766.6993486785606
STARLINK-1226,2026-06-08T18:09:49Z,31534.289740430886,17.792519148900187,43.5464981863931,765.8509304889326
STARLINK-1226,2026-06-08T18:09:50Z,29126.269196084777,18.536120041758256,43.61164640696186,765.064823889134
STARLINK-1226,2026-06-08T18:09:51Z,26711.05953823927,19.28273061189917,43.67173905252357,764.341222484127
STARLINK-1226,2026-06-08T18:09:52Z,24289.230416563943,20.03211903016018,43.72671877781839,763.6803052486785
STARLINK-1226,2026-06-08T18:09:53Z,21861.359387336004,20.784048010636003,43.77653271248928,763.0822362616908
STARLINK-1226,2026-06-08T18:09:54Z,19428.031490705467,21.53827515235712,43.82113260647523,762.5471645606607
STARLINK-1226,2026-06-08T18:09:55Z,16989.83836993038,22.294553440694852,43.86047497184939,762.0752239164165
STARLINK-1226,2026-06-08T18:09:56Z,14547.377742429417,23.05263165718902,43.8945212061801,761.6665326984916
STARLINK-1226,2026-06-08T18:09:57Z,12101.252498823056,23.812254920020212,43.9232377074229,761.321193702314
STARLINK-1226,2026-06-08T18:09:58Z,9652.070141967735,24.573165133357335,43.94659597079976,761.0392940453232
STARLINK-1226,2026-06-08T18:09:59Z,7200.44192558466,25.335101541930158,43.96457267426287,760.8209050457413
STARLINK-1226,2026-06-08T18:10:00Z,4746.982253094956,26.097801215440295,43.97714974731946,760.6660821413667
STARLINK-1226,2026-06-08T18:10:01Z,2292.3077099219618,26.860999654836768,43.98431442577794,760.5748648117468
STARLINK-1226,2026-06-08T18:10:02Z,-162.9635696100047,27.624431301303026,43.98605928955919,760.5472765355349
STARLINK-1226,2026-06-08T18:10:03Z,-2618.212727342022,28.387830108800838,43.982382285148965,760.583324760345
STARLINK-1226,2026-06-08T18:10:04Z,-5072.820907059668,29.150930087766813,43.97328673208892,760.6830008914749
STARLINK-1226,2026-06-08T18:10:05Z,-7526.170064126885,29.91346587449692,43.958781313203126,760.846280302067
STARLINK-1226,2026-06-08T18:10:06Z,-9977.643773529293,30.675173297450574,43.93888004823809,761.0731223694575
STARLINK-1226,2026-06-08T18:10:07Z,-12426.6279480556,31.435789910998206,43.91360225243183,761.3634705219134
STARLINK-1226,2026-06-08T18:10:08Z,-14872.51160043928,32.19505553590368,43.88297247926457,761.717252307039
STARLINK-1226,2026-06-08T18:10:09Z,-17314.687698309714,32.95271281944967,43.84702044588435,762.1343795035385
STARLINK-1226,2026-06-08T18:10:10Z,-19752.553668995388,33.70850767652808,43.80578094973911,762.6147481818462
STARLINK-1226,2026-06-08T18:10:11Z,-22185.512416088586,34.46218987587705,43.759293761425816,763.1582388940386
STARLINK-1226,2026-06-08T18:10:12Z,-24612.97279587619,35.213513445141636,43.70760351380016,763.7647167663632
STARLINK-1226,2026-06-08T18:10:13Z,-27034.350515948627,35.962237189946585,43.65075956868171,764.4340317198448
STARLINK-1226,2026-06-08T18:10:14Z,-29449.068660033397,36.708125080366216,43.588815879537826,765.1660186122392
STARLINK-1226,2026-06-08T18:10:15Z,-31856.558378224454,37.450946669632444,43.52183083856708,765.9604974459212
STARLINK-1226,2026-06-08T18:10:16Z,-34256.25955352432,38.190477485769954,43.44986711286651,766.8172735968134
STARLINK-1226,2026-06-08T18:10:17Z,-36647.62137834695,38.92649937496844,43.372991472873956,767.7361380365346
STARLINK-1226,2026-06-08T18:10:18Z,-39030.102987162,39.65880084095465,43.291274609447065,768.716867601718
STARLINK-1226,2026-06-08T18:10:19Z,-41403.173980862135,40.38717732945037,43.20479094580894,769.7592252472784
STARLINK-1226,2026-06-08T18:10:20Z,-43766.31488955489,41.111431472096,43.11361844477389,770.8629602889732
STARLINK-1226,2026-06-08T18:10:21Z,-46119.017853123776,41.83137337458116,43.01783839972074,772.027808786674
STARLINK-1226,2026-06-08T18:10:22Z,-48460.78684557536,42.5468207441086,42.91753523894679,773.2534937207861
STARLINK-1226,2026-06-08T18:10:23Z,-50791.13837517377,43.25759913987329,42.81279630410165,774.5397254501665
STARLINK-1226,2026-06-08T18:10:24Z,-53109.60164811003,43.963542039664524,42.70371164891035,775.886201899943
STARLINK-1226,2026-06-08T18:10:25Z,-55415.7191391106,44.66449100925452,42.590373815338936,777.2926090139074
STARLINK-1226,2026-06-08T18:10:26Z,-57709.04677387168,45.36029573471342,42.472877626580214,778.7586209986692
STARLINK-1226,2026-06-08T18:10:27Z,-59989.154431672774,46.05081413237519,42.351319961464434,780.283900807487
STARLINK-1226,2026-06-08T18:10:28Z,-62255.62600161233,46.73591230658934,42.2257995524174,781.8681003496052
STARLINK-1226,2026-06-08T18:10:29Z,-64508.05981804159,47.41546460473283,42.0964167622259,783.5108609931301
STARLINK-1226,2026-06-08T18:10:30Z,-66746.0687638161,48.08935355679717,41.96327338025943,785.2118138615313
STARLINK-1226,2026-06-08T18:10:31Z,-68969.28040617789,48.75746981067813,41.82647241903261,786.9705801696414
STARLINK-1226,2026-06-08T18:10:32Z,-71177.33740809078,49.41971213613834,41.68611789407129,788.7867718299136
STARLINK-1226,2026-06-08T18:10:33Z,-73369.8973069827,50.07598722862952,41.542314647669855,790.6599915561253
STARLINK-1226,2026-06-08T18:10:34Z,-75546.63277298129,50.726209645456855,41.395168144706034,792.5898333932558
STARLINK-1226,2026-06-08T18:10:35Z,-77707.23175450554,51.37030169888941,41.24478427822446,794.5758831994907
STARLINK-1226,2026-06-08T18:10:36Z,-79851.39723677482,52.00819322709532,41.09126920735744,796.6177187821257
STARLINK-1226,2026-06-08T18:10:37Z,-81978.84756950267,52.63982152656819,40.93472915797022,798.7149106106468
STARLINK-1226,2026-06-08T18:10:38Z,-84089.31615669749,53.2651310910734,40.77527027530573,800.8670219305936
STARLINK-1226,2026-06-08T18:10:39Z,-86182.5515936232,53.88407347823286,40.61299844798486,803.0736093514614
STARLINK-1226,2026-06-08T18:10:40Z,-88258.31745527785,54.49660707076,40.44801916427062,805.3342230980509
STARLINK-1226,2026-06-08T18:10:41Z,-90316.39229293844,55.10269689691149,40.28043735729879,807.6484075097163
STARLINK-1226,2026-06-08T18:10:42Z,-92356.56943431865,55.702314392722016,40.11035727198549,810.0157013451958
STARLINK-1542,2026-06-08T18:15:39Z,123780.61669628481,175.82963884915637,40.01192466034351,807.6842345724456
STARLINK-1542,2026-06-08T18:15:40Z,121915.18128045877,175.29814063612875,40.241034057534975,804.5002261470358
STARLINK-1542,2026-06-08T18:15:41Z,120027.4977293036,174.75878374680636,40.46906046321071,801.3648541372382
STARLINK-1542,2026-06-08T18:15:42Z,118117.56628548175,174.21149130691546,40.69589693257883,798.278695214955
STARLINK-1542,2026-06-08T18:15:43Z,116185.4009918597,173.6561899884146,40.921433519243756,795.2423258667607
STARLINK-1542,2026-06-08T18:15:44Z,114231.03012155644,173.092810340146,41.145557306407845,792.2563219720421
STARLINK-1542,2026-06-08T18:15:45Z,112254.49673813813,172.52128717284498,41.36815243258585,789.3212585658517
STARLINK-1542,2026-06-08T18:15:46Z,110255.85902966933,171.94155989376716,41.58910015066798,786.4377092754702
STARLINK-1542,2026-06-08T18:15:47Z,108235.1909217326,171.35357293965973,41.80827886666532,783.6062461500655
STARLINK-1542,2026-06-08T18:15:48Z,106192.58230383013,170.75727611154707,42.02556422849406,780.8274389671703
STARLINK-1542,2026-06-08T18:15:49Z,104128.1396761998,170.15262504973504,42.24082918157489,778.1018551069953
STARLINK-1542,2026-06-08T18:15:50Z,102041.98635781348,169.53958159401165,42.45394407928518,775.4300588634824
STARLINK-1542,2026-06-08T18:15:51Z,99934.26296004129,168.9181142375503,42.664776777278746,772.812611113195
STARLINK-1542,2026-06-08T18:15:52Z,97805.12783040178,168.28819858631167,42.873192742608744,770.2500689450296
STARLINK-1542,2026-06-08T18:15:53Z,95654.75728503813,167.64981776841537,43.07905519407948,767.7429850594489
STARLINK-1542,2026-06-08T18:15:54Z,93483.34596259859,167.00296289188674,43.282225242403484,765.2919073344266
STARLINK-1578,2026-06-08T18:11:54Z,69551.52391865528,156.7349955917691,40.005430750889424,810.3730088938329
STARLINK-1578,2026-06-08T18:11:55Z,67359.31805422869,156.10217569519008,40.13283140692557,808.5987555558173
STARLINK-1578,2026-06-08T18:11:56Z,65152.78693921907,155.46424043996217,40.2568881432053,806.8815052871298
STARLINK-1578,2026-06-08T18:11:57Z,62932.282424259254,154.8212886269743,40.37751148992037,805.2216255523222
STARLINK-1578,2026-06-08T18:11:58Z,60698.16905514157,154.17342539589657,40.4946131235534,803.6194737563023
STARLINK-1578,2026-06-08T18:11:59Z,58450.82506210066,153.52076258496547,40.60810597018824,802.0753977890507
STARLINK-1578,2026-06-08T18:12:00Z,56190.64189172741,152.86341865791778,40.71790438873605,800.5897354967574
STARLINK-1578,2026-06-08T18:12:01Z,53918.02409628218,152.20151872494017,40.82392433737239,799.162814412024
STARLINK-1578,2026-06-08T18:12:02Z,51633.389165229055,151.5351945354682,40.92608354332984,797.794951457752
STARLINK-1578,2026-06-08T18:12:03Z,49337.16710741789,150.86458438561996,41.024301682064255,796.4864525386336
STARLINK-1578,2026-06-08T18:12:04Z,47029.800240396275,150.18983307383007,41.11850054659926,795.237612270163
STARLINK-1578,2026-06-08T18:12:05Z,44711.74277675473,149.51109178346118,41.208604222705546,794.0487136267915
STARLINK-1578,2026-06-08T18:12:06Z,42383.460557499646,148.828517995034,41.29453925632484,792.920027681587
STARLINK-1578,2026-06-08T18:12:07Z,40045.430598171864,148.14227532909842,41.37623482440525,791.8518132808106
STARLINK-1578,2026-06-08T18:12:08Z,37698.140687071296,147.4525333899953,41.453622899904595,790.8443167668916
STARLINK-1578,2026-06-08T18:12:09Z,35342.08894050584,146.75946758226962,41.52663841364304,789.89777170515
STARLINK-1578,2026-06-08T18:12:10Z,32977.7833326576,146.06325890486124,41.595219411771275,789.0123986216759
STARLINK-1578,2026-06-08T18:12:11Z,30605.741199359698,145.3640937228059,41.65930720795623,788.1884047548747
STARLINK-1578,2026-06-08T18:12:12Z,28226.488718590517,144.66216351750484,41.71884652975176,787.4259838189957
STARLINK-1578,2026-06-08T18:12:13Z,25840.560383742613,143.9576646205189,41.77378565799699,786.7253157856092
STARLINK-1578,2026-06-08T18:12:14Z,23448.49835645319,143.25079789766122,41.82407656054756,786.0865666584074
STARLINK-1578,2026-06-08T18:12:15Z,21050.852062238042,142.5417684918356,41.8696750136703,785.50988831759
STARLINK-1578,2026-06-08T18:12:16Z,18648.177371616188,141.8307854298852,41.91054072116085,784.9954182990552
STARLINK-1578,2026-06-08T18:12:17Z,16241.036059500015,141.1180613000839,41.94663741905161,784.5432796545741
STARLINK-1578,2026-06-08T18:12:18Z,13829.995333111148,140.40381193895107,41.97793297097378,784.1535808214309
STARLINK-1578,2026-06-08T18:12:19Z,11415.626863332138,139.6882559599882,42.0043994572548,783.8264154584512
STARLINK-1578,2026-06-08T18:12:20Z,8998.506384634906,138.97161444257625,42.026013248025194,783.5618623627171
STARLINK-1578,2026-06-08T18:12:21Z,6579.212851820786,138.2541104809078,42.04275506839626,783.3599853629872
STARLINK-1578,2026-06-08T18:12:22Z,4158.327870750332,137.53596880780137,42.054610050538436,783.2208332486715
STARLINK-1578,2026-06-08T18:12:23Z,1736.434938360338,136.81741535625343,42.061567774556906,783.1444397085527
STARLINK-1578,2026-06-08T18:12:24Z,-685.8812394739033,136.09867684010462,42.06362229688891,783.1308232915779
STARLINK-1578,2026-06-08T18:12:25Z,-3108.035466007652,135.37998032135275,42.06077216646646,783.1799873852933
STARLINK-1578,2026-06-08T18:12:26Z,-5529.442674446421,134.66155280514184,42.053020429068425,783.2919202045559
STARLINK-1578,2026-06-08T18:12:27Z,-7949.518796810795,133.94362076112358,42.04037461755337,783.46659482178
STARLINK-1578,2026-06-08T18:12:28Z,-10367.681298014326,133.22640974612375,42.022846732134894,783.703969182855
STARLINK-1578,2026-06-08T18:12:29Z,-12783.349938284333,132.51014396187838,42.00045320685654,784.0039861624188
STARLINK-1578,2026-06-08T18:12:30Z,-15195.947512431774,131.7950458241454,41.97321486345637,784.3665736441657
STARLINK-1578,2026-06-08T18:12:31Z,-17604.90043120568,131.08133558457195,41.94115685583419,784.7916445874627
STARLINK-1578,2026-06-08T18:12:32Z,-20009.63944236989,130.36923091807725,41.90430860093431,785.279097139176
STARLINK-1578,2026-06-08T18:12:33Z,-22409.600371673332,129.65894651271498,41.86270369724867,785.8288147797026
STARLINK-1578,2026-06-08T18:12:34Z,-24804.224521061624,128.95069377062052,41.816379840061224,786.4406663886474
STARLINK-1578,2026-06-08T18:12:35Z,-27192.95964424644,128.24468034822021,41.76537871310332,787.1145065034613
STARLINK-1578,2026-06-08T18:12:36Z,-29575.260214201495,127.54110991775993,41.709745886999336,787.8501753784965
STARLINK-1578,2026-06-08T18:12:37Z,-31950.588361574457,126.84018174236748,41.64953069085858,788.647499294137
STARLINK-1578,2026-06-08T18:12:38Z,-34318.41410530187,126.14209047353394,41.58478609465977,789.5062906281916
STARLINK-1578,2026-06-08T18:12:39Z,-36678.216134256814,125.44702579915105,41.51556856747379,790.4263481580547
STARLINK-1578,2026-06-08T18:12:40Z,-39029.482320693845,124.75517218499009,41.44193793508384,791.4074572921061
STARLINK-1578,2026-06-08T18:12:41Z,-41371.71008114164,124.06670867542164,41.363957236728936,792.449390241461
STARLINK-1578,2026-06-08T18:12:42Z,-43704.407019992024,123.38180862547215,41.28169256497331,793.5519063538101
STARLINK-1578,2026-06-08T18:12:43Z,-46027.091288679534,122.70063953138366,41.195212910174654,794.7147523332815
STARLINK-1578,2026-06-08T18:12:44Z,-48339.29209549732,122.02336283160906,41.10458999372971,795.9376625660473
STARLINK-1578,2026-06-08T18:12:45Z,-50640.55001191154,121.35013378212672,41.00989810553732,797.2203593543926
STARLINK-1578,2026-06-08T18:12:46Z,-52930.4173960476,120.68110131172888,40.91121393250387,798.5625532447579
STARLINK-1578,2026-06-08T18:12:47Z,-55208.458785306415,120.01640790051442,40.808616384847944,799.9639433691327
STARLINK-1578,2026-06-08T18:12:48Z,-57474.25113622943,119.35618951662028,40.702186427082374,801.4242177143378
STARLINK-1578,2026-06-08T18:12:49Z,-59727.384129391234,118.7005755470091,40.592006904316705,802.9430534546834
STARLINK-1578,2026-06-08T18:12:50Z,-61967.460415331356,118.0496887579839,40.47816237001418,804.5201172729145
STARLINK-1578,2026-06-08T18:12:51Z,-64194.09599848373,117.40364522763001,40.36073890487125,806.1550658211637
STARLINK-1578,2026-06-08T18:12:52Z,-66406.9202095653,116.76255440887876,40.23982395869049,807.8475458877865
STARLINK-1578,2026-06-08T18:12:53Z,-68605.57601788496,116.12651910428902,40.11550617348396,809.5971948548746
STARLINK-2547,2026-06-08T18:15:35Z,175899.9248624372,264.7206276876187,40.010706962440494,808.9770853793552
STARLINK-2547,2026-06-08T18:15:36Z,174561.67658311775,265.03507589443876,40.3371772137268,804.4354190497592
STARLINK-2547,2026-06-08T18:15:37Z,173200.4783584232,265.35612493159385,40.66609668881427,799.9287338188186
STARLINK-2547,2026-06-08T18:15:38Z,171815.9929503704,265.6839671897782,40.997446027496004,795.4576290548408
STARLINK-2547,2026-06-08T18:15:39Z,170407.88392691946,266.01880166772236,41.331202908587215,791.022712517843
STARLINK-2547,2026-06-08T18:15:40Z,168975.81631305898,266.36083414802795,41.66734182764283,786.6246010127838
STARLINK-2547,2026-06-08T18:15:41Z,167519.45684789887,266.71027747237815,42.005833969139104,782.263919664225
STARLINK-2547,2026-06-08T18:15:42Z,166038.47466521093,267.06735173009275,42.34664697472017,777.9413024501981
STARLINK-2547,2026-06-08T18:15:43Z,164532.5416979935,267.43228451864513,42.68974477621951,773.6573917672885
STARLINK-2547,2026-06-08T18:15:44Z,163001.33326661936,267.80531117053994,43.03508738297953,769.4128384720037
STARLINK-2547,2026-06-08T18:15:45Z,161444.52868886088,268.1866749827701,43.38263066249197,765.2083018755981
STARLINK-2547,2026-06-08T18:15:46Z,159861.8118112554,268.5766274712757,43.73232613703503,761.0444494242375
STARLINK-2547,2026-06-08T18:15:47Z,158252.87173971866,268.97542858450106,44.08412073236641,756.9219568381858
STARLINK-2547,2026-06-08T18:15:48Z,156617.40337085762,269.38334696820215,44.43795656917968,752.8415076181419
STARLINK-2547,2026-06-08T18:15:49Z,154955.10822636986,269.80066016123936,44.793770683803345,748.803793262276
STARLINK-2547,2026-06-08T18:15:50Z,153265.69509663386,270.22765483728386,45.15149478925126,744.8095128818198
STARLINK-2547,2026-06-08T18:15:51Z,151548.88076482716,270.664627026515,45.51105501492248,740.8593729500038
STARLINK-2547,2026-06-08T18:15:52Z,149804.3908770439,271.1118822976525,45.87237161206672,736.9540873058038
STARLINK-2547,2026-06-08T18:15:53Z,148031.96061719983,271.5697359812412,46.23535869798823,733.0943766118614
STARLINK-2547,2026-06-08T18:15:54Z,146231.33565748698,272.03851331513226,46.59992393830134,729.2809683701835
STARLINK-2535,2026-06-08T18:05:55Z,-188089.3769967055,38.45234671887734,40.1766493986535,805.0139861116626
STARLINK-2506,2026-06-08T18:15:29Z,171182.30160979246,198.9011385480085,40.030754815620064,814.8261481644688
STARLINK-2506,2026-06-08T18:15:30Z,169786.18864004585,198.56126697760845,40.34677180537644,810.4074951570732
STARLINK-2506,2026-06-08T18:15:31Z,168366.95951558315,198.2143860965969,40.664818676154496,806.0253268029693
STARLINK-2506,2026-06-08T18:15:32Z,166924.30555110215,197.8603043555912,40.98486217435224,801.6802448798562
STARLINK-2506,2026-06-08T18:15:33Z,165457.92091968542,197.49882452990803,41.3068656212349,797.3728603916029
STARLINK-2506,2026-06-08T18:15:34Z,163967.5027929972,197.12974349987334,41.630788822782364,793.1037923774123
STARLINK-2506,2026-06-08T18:15:35Z,162452.75175362776,196.75285209138968,41.956587914180325,788.8736675660931
STARLINK-2506,2026-06-08T18:15:36Z,160913.37241756814,196.3679349687736,42.28421515882016,784.6831205388816
STARLINK-2506,2026-06-08T18:15:37Z,159349.07387008172,195.97477047787473,42.61361878509233,780.532793305145
STARLINK-2506,2026-06-08T18:15:38Z,157759.57032770236,195.57313054833557,42.9447427750695,776.4233354072388
STARLINK-2506,2026-06-08T18:15:39Z,156144.5817757651,195.16278059129436,43.277526657801346,772.3554038590404
STARLINK-2506,2026-06-08T18:15:40Z,154503.83447313114,194.7434793651394,43.61190532793156,768.3296626854944
STARLINK-2506,2026-06-08T18:15:41Z,152837.06168020717,194.31497890509468,43.94780881810124,764.3467829455983
STARLINK-2506,2026-06-08T18:15:42Z,151144.00434798753,193.8770244500273,44.285162078714386,760.4074425676699
STARLINK-2506,2026-06-08T18:15:43Z,149424.4117955371,193.42935437547715,44.62388475887739,756.5123260860448
STARLINK-2506,2026-06-08T18:15:44Z,147678.0423977699,192.97170014151462,44.96389098424309,752.662124337846
STARLINK-2506,2026-06-08T18:15:45Z,145904.66440409992,192.5037862909506,45.30508910919726,748.857534374978
STARLINK-2506,2026-06-08T18:15:46Z,144104.0566731963,192.0253304434014,45.647381484774726,745.0992591191169
STARLINK-2506,2026-06-08T18:15:47Z,142276.00942569436,191.53604331577404,45.990664222421685,741.3880070020188
STARLINK-2506,2026-06-08T18:15:48Z,140420.3251446183,191.03562880970293,46.33482693090304,737.7244918359912
STARLINK-2506,2026-06-08T18:15:49Z,138536.81929132692,190.52378407802618,46.679752487060235,734.1094322624923
STARLINK-2506,2026-06-08T18:15:50Z,136625.32133821616,190.00019971534903,47.02531675090533,730.543551745084
